"","ImageName","LatitudeDD","LongitudeDD","DepthInMeters","SurveyID","Locality","Presence","logic","Clip_Aspect1","Clip_Slope1","Clip_Depth1","Clip_Intensity1","lon","lat"
"2502","DSC-16064",26.2072,-84.7108,421,"NF-1708","Many Mounds",0,TRUE,58.9197196960449,34.6885108947754,-443.689086914062,-21.7879810333252,728731.787855731,2900648.89209522
"2503","DSC-16065",26.2071,-84.7108,427,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2504","DSC-16066",26.2071,-84.7108,427,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2505","DSC-16069",26.2071,-84.7108,427,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2506","DSC-16070",26.2071,-84.7108,432,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2507","DSC-16071",26.2071,-84.7108,432,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2508","DSC-16072",26.2076,-84.7109,429,"NF-1708","Many Mounds",0,TRUE,216.946868896484,4.50720262527466,-436.172943115234,-29.5203075408936,728721.010407669,2900693.03611245
"2509","DSC-16073",26.2071,-84.7108,432,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2510","DSC-16074",26.2071,-84.7107,431,"NF-1708","Many Mounds",0,TRUE,52.9403648376465,30.0554027557373,-447.397338867188,-22.4584789276123,728741.978516577,2900637.98843436
"2511","DSC-16075",26.2071,-84.7107,431,"NF-1708","Many Mounds",0,TRUE,52.9403648376465,30.0554027557373,-447.397338867188,-22.4584789276123,728741.978516577,2900637.98843436
"2512","DSC-16076",26.2071,-84.7107,431,"NF-1708","Many Mounds",0,TRUE,52.9403648376465,30.0554027557373,-447.397338867188,-22.4584789276123,728741.978516577,2900637.98843436
"2513","DSC-16077",26.2071,-84.7107,432,"NF-1708","Many Mounds",0,TRUE,52.9403648376465,30.0554027557373,-447.397338867188,-22.4584789276123,728741.978516577,2900637.98843436
"2514","DSC-16078",26.2071,-84.7107,432,"NF-1708","Many Mounds",0,TRUE,52.9403648376465,30.0554027557373,-447.397338867188,-22.4584789276123,728741.978516577,2900637.98843436
"2515","DSC-16079",26.2071,-84.7108,433,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2516","DSC-16080",26.2071,-84.7108,433,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2517","DSC-16081",26.2071,-84.7108,434,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2518","DSC-16082",26.2071,-84.7108,434,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2519","DSC-16083",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2520","DSC-16084",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2521","DSC-16085",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2522","DSC-16086",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2523","DSC-16087",26.2071,-84.7108,437,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2524","DSC-16088",26.2071,-84.7108,437,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2525","DSC-16089",26.2071,-84.7108,438,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2526","DSC-16090",26.2071,-84.7108,438,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2527","DSC-16091",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2528","DSC-16092",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2529","DSC-16093",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2530","DSC-16094",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2531","DSC-16095",26.2071,-84.7108,0,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2532","DSC-16096",26.2071,-84.7108,0,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2533","DSC-16097",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2534","DSC-16098",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2535","DSC-16099",26.2071,-84.7107,439,"NF-1708","Many Mounds",0,TRUE,52.9403648376465,30.0554027557373,-447.397338867188,-22.4584789276123,728741.978516577,2900637.98843436
"2536","DSC-16100",26.2071,-84.7107,439,"NF-1708","Many Mounds",0,TRUE,52.9403648376465,30.0554027557373,-447.397338867188,-22.4584789276123,728741.978516577,2900637.98843436
"2537","DSC-16101",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2538","DSC-16102",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2539","DSC-16103",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2540","DSC-16104",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2541","DSC-16105",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2542","DSC-16106",26.2071,-84.7107,431,"NF-1708","Many Mounds",0,TRUE,52.9403648376465,30.0554027557373,-447.397338867188,-22.4584789276123,728741.978516577,2900637.98843436
"2543","DSC-16107",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2545","DSC-16127",26.207,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,84.9017944335938,48.3264770507812,-440.232788085938,-19.0457973480225,728732.179070702,2900626.73186219
"2546","DSC-16128",26.2068,-84.7108,431,"NF-1708","Many Mounds",0,TRUE,115.700157165527,36.4077568054199,-419.921630859375,-17.340160369873,728732.570282889,2900604.57162968
"2547","DSC-16130",26.2068,-84.7108,433,"NF-1708","Many Mounds",0,TRUE,115.700157165527,36.4077568054199,-419.921630859375,-17.340160369873,728732.570282889,2900604.57162968
"2549","DSC-16132",26.2067,-84.7108,434,"NF-1708","Many Mounds",0,TRUE,119.195068359375,16.631254196167,-431.257690429688,-15.0413455963135,728732.765887939,2900593.49151362
"2551","DSC-16134",26.2067,-84.7108,433,"NF-1708","Many Mounds",0,TRUE,119.195068359375,16.631254196167,-431.257690429688,-15.0413455963135,728732.765887939,2900593.49151362
"2552","DSC-16135",26.2071,-84.7108,439,"NF-1708","Many Mounds",0,TRUE,71.5489501953125,49.8357963562012,-436.979248046875,-20.0668487548828,728731.983463565,2900637.81197864
"2553","DSC-16136",26.2066,-84.7108,426,"NF-1708","Many Mounds",0,TRUE,35.328914642334,10.4000196456909,-430.038024902344,-16.9815654754639,728732.961492293,2900582.41139769
"2554","DSC-16137",26.2066,-84.7108,426,"NF-1708","Many Mounds",0,TRUE,35.328914642334,10.4000196456909,-430.038024902344,-16.9815654754639,728732.961492293,2900582.41139769
"2555","DSC-16151",26.2065,-84.7108,425,"NF-1708","Many Mounds",0,TRUE,36.7537002563477,9.76759338378906,-429.636962890625,-15.9348497390747,728733.157095951,2900571.33128189
"2556","DSC-16152",25.673,-84.5926,564,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741634.78969119,2841671.59971279
"2557","DSC-16153",25.673,-84.5925,566,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741644.830575305,2841671.78260224
"2558","DSC-16154",25.673,-84.5925,567,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741644.830575305,2841671.78260224
"2559","DSC-16155",25.673,-84.5924,568,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741654.871459884,2841671.96549931
"2560","DSC-16156",25.6729,-84.5924,568,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741655.073288879,2841660.88547913
"2561","DSC-16157",25.6729,-84.5924,569,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741655.073288879,2841660.88547913
"2562","DSC-16158",25.6729,-84.5923,569,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741665.114182325,2841661.0683833
"2563","DSC-16159",25.6729,-84.5922,570,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741675.155076231,2841661.25129508
"2564","DSC-16160",25.6728,-84.5923,570,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741665.316018987,2841649.98836273
"2565","DSC-16161",25.6728,-84.5922,571,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741675.356921296,2841650.171274
"2566","DSC-16162",25.6728,-84.5922,571,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741675.356921296,2841650.171274
"2567","DSC-16163",25.6727,-84.5922,571,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741675.558765625,2841639.09125305
"2568","DSC-16164",25.6727,-84.5921,571,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741685.5996768,2841639.27417142
"2569","DSC-16165",25.6727,-84.5921,578,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741685.5996768,2841639.27417142
"2570","DSC-16166",25.6727,-84.592,578,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741695.640588438,2841639.45709742
"2571","DSC-16167",25.6726,-84.592,581,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741695.842448837,2841628.37707556
"2572","DSC-16168",25.6726,-84.5919,581,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741705.883369341,2841628.56000866
"2573","DSC-16169",25.6726,-84.5919,581,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741705.883369341,2841628.56000866
"2574","DSC-16170",25.6726,-84.5918,582,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741715.924290306,2841628.74294937
"2575","DSC-16171",25.6725,-84.5918,588,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741716.126166774,2841617.66292662
"2576","DSC-16172",25.6725,-84.5917,588,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741726.167096607,2841617.84587443
"2577","DSC-16173",25.6725,-84.5916,588,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741736.208026903,2841618.02882985
"2578","DSC-16174",25.6725,-84.5916,588,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741736.208026903,2841618.02882985
"2579","DSC-16175",25.6724,-84.5916,592,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741736.409919441,2841606.9488062
"2580","DSC-16176",25.6724,-84.5915,590,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741746.450858602,2841607.13176873
"2581","DSC-16177",25.6724,-84.5915,592,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741746.450858602,2841607.13176873
"2582","DSC-16178",25.6724,-84.5914,596,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741756.491798226,2841607.31473888
"2583","DSC-16179",25.6723,-84.5914,598,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741756.693706832,2841596.23471433
"2584","DSC-16180",25.6723,-84.5914,598,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741756.693706832,2841596.23471433
"2585","DSC-16181",25.6723,-84.5913,598,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741766.73465532,2841596.41769158
"2586","DSC-16182",25.6723,-84.5912,595,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741776.775604273,2841596.60067644
"2587","DSC-16183",25.6723,-84.5912,594,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741776.775604273,2841596.60067644
"2588","DSC-16184",25.6723,-84.5911,592,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741786.81655369,2841596.78366891
"2589","DSC-16185",25.6722,-84.5911,592,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741787.018486767,2841585.70364296
"2590","DSC-16186",25.6722,-84.5911,592,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741787.018486767,2841585.70364296
"2591","DSC-16187",25.6722,-84.591,591,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741797.05944505,2841585.88664253
"2592","DSC-16188",25.6722,-84.5909,588,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741807.100403794,2841586.06964972
"2593","DSC-16189",25.6722,-84.5909,587,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741807.100403794,2841586.06964972
"2594","DSC-16190",25.6722,-84.5908,584,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741817.141363003,2841586.25266453
"2595","DSC-16191",25.6721,-84.5908,581,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741817.343320551,2841575.17263717
"2596","DSC-16192",25.6721,-84.5907,581,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741827.384288625,2841575.35565907
"2597","DSC-16193",25.6721,-84.5906,582,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741837.425257162,2841575.5386886
"2598","DSC-16194",25.6721,-84.5906,582,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741837.425257162,2841575.5386886
"2599","DSC-16195",25.6721,-84.5905,583,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741847.466226162,2841575.72172573
"2600","DSC-16196",25.672,-84.5905,582,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741847.668208181,2841564.64169696
"2601","DSC-16197",25.672,-84.5904,581,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741857.709186048,2841564.8247412
"2602","DSC-16198",25.672,-84.5904,581,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741857.709186048,2841564.8247412
"2603","DSC-16199",25.672,-84.5903,577,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741867.750164379,2841565.00779305
"2604","DSC-16200",25.672,-84.5903,576,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741867.750164379,2841565.00779305
"2605","DSC-16201",25.672,-84.5902,576,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741877.791143173,2841565.19085252
"2606","DSC-16202",25.672,-84.5901,575,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741887.832122429,2841565.3739196
"2608","DSC-16204",25.6719,-84.59,575,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741898.075125443,2841554.47696309
"2609","DSC-16205",25.6719,-84.5899,574,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741908.11611403,2841554.66004489
"2610","DSC-16206",25.6719,-84.5899,575,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741908.11611403,2841554.66004489
"2611","DSC-16207",25.6719,-84.5898,574,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741918.15710308,2841554.8431343
"2613","DSC-16209",25.6719,-84.5897,572,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741928.198092595,2841555.02623133
"2614","DSC-16210",25.6719,-84.5897,572,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741928.198092595,2841555.02623133
"2615","DSC-16211",25.6719,-84.5896,575,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741938.239082571,2841555.20933597
"2616","DSC-16212",25.6719,-84.5895,576,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741948.280073013,2841555.39244822
"2617","DSC-16213",25.6718,-84.5894,577,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741958.523136887,2841544.49553394
"2618","DSC-16215",25.6718,-84.5894,577,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741958.523136887,2841544.49553394
"2619","DSC-16216",25.6718,-84.5893,576,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741968.564136658,2841544.67866091
"2620","DSC-16217",25.6718,-84.5892,574,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741978.605136891,2841544.8617955
"2621","DSC-16218",25.6718,-84.5892,571,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741978.605136891,2841544.8617955
"2622","DSC-16219",25.6719,-84.5896,574,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741938.239082571,2841555.20933597
"2623","DSC-16220",25.6717,-84.589,569,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,741998.889244594,2841534.14805144
"2624","DSC-16222",25.6717,-84.589,569,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,741998.889244594,2841534.14805144
"2625","DSC-16224",25.6718,-84.5891,572,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,741988.646137589,2841545.0449377
"2626","DSC-16225",25.6717,-84.5887,569,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742029.012276067,2841534.69754503
"2627","DSC-16226",25.6717,-84.5886,567,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742039.053287486,2841534.88072479
"2628","DSC-16227",25.6716,-84.5886,567,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742039.2554262,2841523.8006868
"2629","DSC-16228",25.6717,-84.5888,567,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742018.971265112,2841534.51437289
"2630","DSC-16230",25.6716,-84.5885,566,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742049.296446485,2841523.98387366
"2631","DSC-16231",25.6716,-84.5883,568,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742069.378488447,2841524.35027022
"2632","DSC-16232",25.6716,-84.5883,569,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742069.378488447,2841524.35027022
"2633","DSC-16233",25.6716,-84.5882,569,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742079.419510124,2841524.53347992
"2634","DSC-16234",25.6715,-84.5882,569,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742079.621681709,2841513.45344001
"2635","DSC-16235",25.6716,-84.5884,567,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742059.337467235,2841524.16706813
"2636","DSC-16237",25.6715,-84.5881,570,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742089.662712252,2841513.63665681
"2637","DSC-16239",25.6715,-84.5881,570,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742089.662712252,2841513.63665681
"2638","DSC-16240",25.6715,-84.588,570,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742099.703743258,2841513.81988123
"2640","DSC-16242",25.6715,-84.5878,569,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742119.785806663,2841514.18635291
"2641","DSC-16243",25.6714,-84.5877,567,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742130.029051921,2841503.28955782
"2642","DSC-16245",25.6714,-84.5877,566,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742130.029051921,2841503.28955782
"2643","DSC-16247",25.6714,-84.5878,569,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742119.988011119,2841503.10631107
"2644","DSC-16248",25.6713,-84.5874,570,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742160.354414435,2841492.75929999
"2645","DSC-16249",25.6714,-84.5876,569,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742140.070093186,2841503.47281218
"2646","DSC-16250",25.6713,-84.5873,571,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742170.395465494,2841492.94257668
"2647","DSC-16251",25.6713,-84.5872,571,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742180.436517017,2841493.12586099
"2648","DSC-16252",25.6713,-84.5872,571,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742180.436517017,2841493.12586099
"2649","DSC-16253",25.6713,-84.5871,571,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742190.477569003,2841493.30915291
"2650","DSC-16254",25.6713,-84.5873,571,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742170.395465494,2841492.94257668
"2651","DSC-16260",25.6713,-84.587,569,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742200.518621456,2841493.49245245
"2652","DSC-16261",25.6712,-84.5867,572,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742230.844077,2841482.96234952
"2653","DSC-16262",25.6713,-84.587,568,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742200.518621456,2841493.49245245
"2654","DSC-16263",25.6711,-84.5866,572,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742241.087442779,2841472.06563139
"2655","DSC-16264",25.6712,-84.5866,572,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742240.885139709,2841483.145679
"2656","DSC-16265",25.6711,-84.5865,572,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742251.128514356,2841472.24896797
"2657","DSC-16267",25.6711,-84.5864,572,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742261.169586397,2841472.43231216
"2658","DSC-16268",25.6711,-84.5862,572,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742281.25173187,2841472.7990234
"2659","DSC-16272",25.6711,-84.5862,572,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742281.25173187,2841472.7990234
"2660","DSC-16274",25.671,-84.586,573,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742301.536231947,2841462.08571453
"2661","DSC-16275",25.671,-84.5859,573,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742311.577314711,2841462.26909628
"2662","DSC-16277",25.671,-84.5858,573,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742321.618397939,2841462.45248565
"2663","DSC-16281",25.6709,-84.5857,573,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742331.861858846,2841451.55583065
"2664","DSC-16288",25.6709,-84.5854,572,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742361.985137917,2841452.10606575
"2665","DSC-16298",25.6708,-84.585,576,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742402.351951806,2841441.75976369
"2666","DSC-16317",25.6706,-84.5844,574,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742463.003553239,2841420.70050246
"2667","DSC-16318",25.6706,-84.5842,525,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742483.085801313,2841421.06751313
"2668","DSC-16319",25.6711,-84.5864,572,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742261.169586397,2841472.43231216
"2669","DSC-16321",25.6706,-84.5842,521,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742483.085801313,2841421.06751313
"2670","DSC-16322",25.6706,-84.5843,521,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742473.044677043,2841420.88400399
"2671","DSC-16324",25.6706,-84.5842,522,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742483.085801313,2841421.06751313
"2672","DSC-16325",25.6706,-84.5845,521,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742452.962429898,2841420.51700855
"2673","DSC-16326",25.6706,-84.5845,521,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742452.962429898,2841420.51700855
"2674","DSC-16327",25.6706,-84.5846,519,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742442.921307024,2841420.33352225
"2675","DSC-16328",25.6705,-84.5847,523,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742433.082642895,2841409.06998697
"2676","DSC-16330",25.6706,-84.5844,520,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742463.003553239,2841420.70050246
"2677","DSC-16333",25.6703,-84.5847,521,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742433.487557246,2841386.90987414
"2678","DSC-16334",25.6704,-84.5846,521,"NF-1708","Okeanos Ridge",1,TRUE,NA,NA,NA,NA,742443.326239653,2841398.17340815
"2679","DSC-16335",25.6704,-84.5847,524,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742433.285100439,2841397.98993049
"2680","DSC-16336",25.6704,-84.5845,520,"NF-1708","Okeanos Ridge",0,TRUE,NA,NA,NA,NA,742453.367379331,2841398.35689342
